node	Australia	Brazil	Canada	China	Germany	Ireland	Japan	Netherlands	Norway	Singapore	Taiwan	Thailand	UK	USA
Node_62	2.7827507596322214e-11	9.677312643401469e-12	1.9496130002119847e-11	4.683091419855228e-11	0.9999999982729683	9.630282664412078e-12	7.921127961389692e-11	1.9214125675659442e-11	2.8832159156360124e-11	3.606468032670852e-11	1.1639124884679197e-09	1.1084654823245225e-11	2.0587227867480298e-10	6.93777667218715e-11
DRR317595	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRR317611	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_98	4.039189241505692e-07	1.4046711490706048e-07	2.829881842493742e-07	5.928207102759195e-07	4.18451777740492e-07	1.397844696047671e-07	0.9999244268643079	2.788953623972212e-07	4.1850153457073255e-07	5.234824297110307e-07	3.7055272026654005e-07	1.6089556424567444e-07	2.9856448457814444e-06	6.885673205396091e-05
DRR317443	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19357817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DRR317533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DRR317563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DRR317580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Node_112	5.48859948718068e-09	1.9087186640445052e-09	3.8453472416054276e-09	8.055464470288249e-09	5.686086785510453e-09	1.8994411144201595e-09	0.9999998833526242	3.798292609177517e-09	5.686747773749122e-09	7.113627302370724e-09	1.8030875015509687e-08	2.1879716100753042e-09	4.056940335891678e-08	1.2376800129071515e-08
Node_125	2.2199552261792082e-05	7.72012780927608e-06	1.5553142014168137e-05	3.2581652489789946e-05	2.2998371066645474e-05	7.682595414889978e-06	0.9994615170048186	1.5406734675441686e-05	2.3000966994361473e-05	2.877407673492037e-05	0.00013955797746263975	8.858192564705788e-06	0.00016408961444416226	5.0059991248789054e-05
Node_146	7.083033540509229e-16	2.4632306038935903e-16	4.9624373499028515e-16	1.0395576717650849e-15	7.337875359865729e-16	2.451228720550389e-16	2.016193411410378e-15	4.890636911908572e-16	7.338747888329615e-16	9.179666541324226e-16	6.494049004646631e-16	2.8214149049016184e-16	5.235478248448875e-15	0.9999999999999862
SRR7800468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR7800461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR25361536	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361524	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_156	1.5457273441429795e-05	3.3388619628606083e-09	0.9999839131229501	5.1909656540310684e-09	2.500682603742844e-09	8.353569201473139e-10	1.0667224789537414e-08	1.6675145158657582e-09	2.5009799297005963e-09	3.212266912371386e-09	2.2372782250119964e-09	9.632044827121919e-10	5.843221408378564e-07	1.2167131521236138e-08
ERR5414362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_165	1.965501291365617e-10	6.834133010109176e-11	1.5295878126083672e-10	2.8857192820518535e-10	2.0344887128971224e-10	6.796241309175247e-11	1.638337403777153e-09	1.3559969201843228e-10	2.0347306281254982e-10	2.5503733228254713e-10	1.8012885386840655e-10	7.823144674408765e-11	0.9999999960877197	4.4363914703968775e-10
Node_172	1.0300928069250458e-08	3.5817651708550586e-09	0.9999997333708082	1.5122867343714174e-08	1.066385587801282e-08	3.5622777051955466e-09	7.729751227764033e-08	7.107492708064117e-09	1.0665123887183681e-08	1.3363728431117101e-08	9.440925348454256e-09	4.10049115144578e-09	7.817501170577943e-08	2.324721201850289e-08
ERR567864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR3198397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
