node	geo_loc_name_country
n7575	UK
n12	UK
n1818	UK
n20	UK
n2020	UK
n23	UK
n2323	UK
n2424	UK
n30	UK
n36	Germany
n3939	Germany
n41	UK
n4141	UK
n52	Netherlands
ERR2524315	Netherlands
ERR1869532	Germany
ERR1869531	Germany
ERR3198394	Spain
n56	Spain
ERR330825	UK
ERR363311	UK
ERR343181	UK
ERR374043	UK
ERR5413159	UK
ERR5412208	UK
ERR5412562	UK
n6464	UK
n6666	UK
n67	UK
n6969	Singapore
SRR14719313	Singapore
ERR4020054	Ireland
ERR4020059	Ireland
n73	USA
n7373	USA
n76	UK
n9494	UK
ERR5412538	UK
n1212	UK
SRR25637288	China
n19	USA
SRR14719202	Singapore
ERR5413903	UK
SRR25637291	China
n21	UK
ERR5414330	UK
ERR5412295	UK
ERR5413668	UK
DRR317514	Taiwan
n25	UK
n2525	UK
n3030	UK
n34	UK
ERR4326550	Germany
n3636	Germany
ERR7253773	Germany
ERR4326541	Germany
ERR340561	UK
ERR374191	UK
ERR5413782	UK
n42	UK
n5252	Netherlands
ERR459847	Netherlands
n5656	Spain
ERR3198393	Spain
ERR2759450	Netherlands
ERR1869533	Germany
ERR340507	UK
ERR374137	UK
ERR340509	UK
ERR374139	UK
n70	Singapore
SRR14719240	Singapore
SRR12051625	USA
SRR12051564	USA
SRR12051668	USA
n74	USA
SRR26727934	Canada
n7676	UK
n95	UK
n102102	Japan
n13	UK
n1313	UK
SRR12051829	USA
SRR7800431	USA
ERR5414068	UK
SRR6388698	UK
SRR14719181	Singapore
SRR25637287	China
n26	UK
ERR7253750	Germany
n31	UK
n3131	Canada
SRR12051591	USA
ERR5412643	UK
n37	Germany
n3737	Germany
ERR5413334	UK
n4242	UK
n53	Netherlands
ERR2524316	Netherlands
ERR3198385	Spain
n57	Spain
SRR14719231	Singapore
SRR14719250	Singapore
n7474	USA
SRR12051662	USA
n7777	UK
n7878	Canada
DRR317575	Taiwan
n9595	USA
SRR3321820	USA
n103	Japan
SRR32604960	China
ERR1869535	Germany
n14	UK
ERR5412119	UK
n2626	UK
n2929	UK
SRR6388726	UK
ERR5412189	UK
n32	Canada
SRR32320445	Canada
ERR4326548	Germany
ERR4326540	Germany
n38	Germany
ERR4326546	Germany
ERR5412199	UK
ERR5412390	UK
ERR459846	Netherlands
n5353	Netherlands
ERR3198389	Spain
ERR3198391	Spain
SRR12051664	USA
n75	USA
n78	UK
ERR5413521	UK
SRR16943878	Canada
n79	Canada
SRR14719156	Singapore
n96	USA
n103103	Japan
n104104	Japan
n1414	UK
n17	UK
n27	UK
n29	UK
SRR6388697	UK
ERR5412491	UK
n3232	Canada
SRR32320446	Canada
n3838	Germany
ERR4326551	Germany
ERR2759456	Netherlands
ERR459797	Netherlands
SRR12051700	USA
SRR12051699	USA
SRR6045527	UK
SRR6045329	UK
n7979	Canada
n8282	Canada
n9696	USA
n98	USA
n104	Japan
DRR444232	Japan
n105	Spain
n106	Japan
n15	UK
ERR5413553	UK
n1717	UK
n18	UK
n2727	UK
ERR5413090	UK
ERR340562	UK
ERR374192	UK
n3333	Canada
SRR32320447	Canada
n39	Germany
ERR4326552	Germany
n80	Canada
SRR16943877	Canada
n83	Canada
SRR16943871	Canada
SRR12051726	USA
n97	USA
n9898	USA
n102	UK
DRR317398	Japan
DRR317389	Japan
n105105	UK
ERR11194152	Spain
n106106	Japan
ERR459824	Australia
SRR30795523	USA
n1515	UK
ERR5412389	UK
ERR5414287	UK
ERR5413438	UK
SRR6046027	UK
ERR5412632	UK
n28	UK
SRR32320443	Canada
SRR32320444	Canada
ERR4326549	Germany
ERR4326547	Germany
SRR16943876	Canada
n8080	Canada
SRR16943867	Canada
n8383	Canada
SRR7800511	USA
n9797	USA
SRR7800601	USA
n9999	USA
ERR5413059	UK
ERR5412056	UK
ERR5412198	UK
ERR5414136	UK
n107	Japan
DRR317383	Japan
n16	UK
n1616	UK
ERR5414240	UK
n2828	UK
n81	Canada
n8181	Canada
n84	Canada
n9090	Canada
SRR30795572	USA
SRR12051715	USA
n100	USA
n101	USA
SRR29760147	South Korea
DRR444233	Japan
ERR5413190	UK
ERR5413895	UK
ERR5413656	UK
ERR5414181	UK
ERR5412386	UK
ERR5413305	UK
SRR16943879	Canada
SRR16943872	Canada
SRR16943874	Canada
n82	Canada
n8484	Canada
SRR16943869	Canada
n91	Canada
SRR16943837	Canada
SRR7800483	USA
n100100	USA
SRR7800466	USA
n101101	USA
SRR16943873	Canada
SRR16943880	Canada
n85	Canada
n90	Canada
n9191	Canada
SRR16943866	Canada
SRR7800481	USA
SRR7800443	USA
SRR7800528	USA
SRR7800467	USA
SRR16943868	Canada
n8585	Canada
SRR16943854	Canada
SRR16943857	Canada
n92	Canada
SRR16943833	Canada
n86	Canada
SRR16943830	Canada
SRR16943834	Canada
n9292	Canada
SRR16943863	Canada
n8686	Canada
SRR16943839	Canada
n93	Canada
SRR16943855	Canada
n87	Canada
SRR16943836	Canada
n9393	Canada
n8787	Canada
SRR16943856	Canada
SRR16943835	Canada
n94	Canada
n8888	Canada
n89	Canada
SRR16943828	Canada
SRR16943829	Canada
SRR16943858	Canada
SRR16943870	Canada
n8989	Canada
SRR16943865	Canada
SRR16943838	Canada
SRR16943861	Canada
