node	Australia	Canada	China	Czech Republic	Denmark	Germany	Ireland	Japan	Netherlands	Singapore	South Korea	Spain	Taiwan	UK	USA
n1313	2.188736069430657e-11	1.1154308317134016e-11	1.1520901366477806e-09	3.647654727932779e-12	3.6476747957343995e-12	5.253558627636541e-10	3.659038824269488e-12	9.507575585741292e-12	1.1109581463219703e-11	3.070019023766019e-11	7.296084205862452e-12	7.48128858415979e-12	1.7563765818636316e-11	0.9999999981648546	3.0044892146674e-11
SRR12051829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR7800431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR5414068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6388698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR14719181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SRR25637287	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n26	1.1598277457338749e-07	5.912514845451208e-08	1.3754212230759673e-07	1.9329202837197365e-08	1.9329309177936697e-08	9.814903352512786e-08	1.9389528038735186e-08	5.0381373974651566e-08	5.887052628482585e-08	1.637792187914769e-07	3.8662511134304737e-08	3.964392337318245e-08	9.307174557297962e-08	0.9999989274149295	1.5932865262434123e-07
ERR7253750	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n31	0.0004203801509281677	0.002576105500426883	0.0004979171707074101	7.005879312411837e-05	7.005917855666358e-05	0.000355009151388649	7.027744212119665e-05	0.00018260754394931113	0.00021337651929232747	0.0005898126102153166	0.00014013246650837667	0.0001436896001155966	0.0003373390107770902	0.9937514563514219	0.0005817785104669619
n3131	1.595968827388942e-07	0.9999960970486869	1.8902385547400082e-07	2.659774724827728e-08	2.6597893577337935e-08	1.3477281952924063e-07	2.668075711043731e-08	6.932676232356703e-08	8.100817150532244e-08	2.238596070985291e-07	5.320114377169337e-08	5.455160581070464e-08	1.2807040103784822e-07	2.51056664797973e-06	2.190970181288644e-07
SRR12051591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR5412643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n37	3.699807606892321e-12	1.885508522645486e-12	4.3819820775850516e-12	6.165944029660451e-13	6.165977951961821e-13	0.9999999999610734	6.185187545256424e-13	1.6071471476682989e-12	1.877947958465936e-12	5.1895118767353115e-12	1.2333197685808673e-12	1.2646264550795495e-12	2.968954164592448e-12	7.888411384459857e-12	5.077803505149518e-12
n3737	3.144096915455224e-15	1.6023053512724313e-15	3.7238088546230115e-15	5.239819918983643e-16	5.239848746159102e-16	0.9999999999999667	5.256173060667384e-16	1.3657538240018437e-15	1.595880382995685e-15	4.410047767335993e-15	1.048075275870157e-15	1.0746797015224203e-15	2.523017577737851e-15	6.703574125918251e-15	4.3151179807956855e-15
ERR5413334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n4242	2.3746398677868092e-14	1.2101720737032592e-14	2.8124785828707542e-14	3.957475229145596e-15	3.957497001426813e-15	2.0052800243191227e-14	3.969826255351185e-15	1.0315119624657255e-14	1.205319492279392e-14	3.330773780074937e-14	7.91579101317788e-15	8.116726077993744e-15	1.9055577712542428e-14	0.9999999999997807	3.2590762247324016e-14
n53	1.1358840696061798e-15	5.787716080493888e-16	1.3451050428261914e-15	1.892684485103868e-16	1.892696025621113e-16	9.590603889486101e-16	1.8985937067297106e-16	4.933294617741766e-16	0.9999999999999875	1.5930202531220387e-15	3.785769418700931e-16	3.8868200257571144e-16	9.113810011497151e-16	2.4215922774059827e-15	1.5586783173156578e-15
ERR2524316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR3198385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n57	5.148259685042658e-16	2.6236729445007304e-16	6.097499942174574e-16	8.579871334040936e-17	8.579918544770004e-17	4.347480219698643e-16	8.606648578100332e-17	2.23633490899618e-16	2.6131542909164127e-16	7.2211727166950665e-16	1.7161564993793995e-16	0.9999999999999943	4.131280831712325e-16	1.0976548436369348e-15	7.0657308652475e-16
SRR14719231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SRR14719250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n7474	9.775641704453038e-12	4.981898348526306e-12	1.1578086578075713e-11	1.6291674521171546e-12	1.6291764218756127e-12	8.255103945945828e-12	1.6342519932411684e-12	4.246412067771551e-12	4.9619193407442984e-12	1.3711747705760379e-11	3.2586809257953553e-12	3.3413995745851225e-12	7.844587029423726e-12	2.084256573901238e-11	0.9999999999023093
SRR12051662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n7777	0.0038389288476139254	0.0027086531846188928	0.004938640828006842	0.0006389459372334271	0.0006410222015083627	0.0032298904741345064	0.0006452277153227471	0.002699914679485369	0.00194739285529229	0.006885292290486555	0.0012754928951434394	0.0013184128614639992	0.005532886466012658	0.955902303491003	0.007796995272673986
n7878	1.3940943507422256e-10	0.9999999984234038	1.6675436966839394e-10	2.3229901315743397e-11	2.3238705825720785e-11	1.1767531160298025e-10	2.332034890442463e-11	6.487904874689301e-11	7.075652961572655e-11	2.0182359540512488e-10	4.645412615522809e-11	4.767745425741407e-11	1.2213625786628558e-10	3.273249581261592e-10	2.019160764414398e-10
DRR317575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n9595	0.03844649160530426	0.027369939377223297	0.04959359270234063	0.006398682598127372	0.006420183274679271	0.0323429005460482	0.006463055748784909	0.027406200798539858	0.019502507062606898	0.222124697050955	0.012772480364478159	0.013205905855358012	0.05628589637512661	0.17281253166571	0.30885493497471733
SRR3321820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n103	0.0055828880647354395	0.0001645194041018958	0.0002978036039833938	3.8407350129363735e-05	3.853705057424724e-05	0.00019413211486409305	3.879507700465072e-05	0.986372872510969	0.00011706196279162202	0.0004174610235738776	0.0004506249786934732	0.0022337572291358933	0.0003385033458414142	0.0009443347246318623	0.002770301558969737
SRR32604960	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR1869535	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n14	2.169936165609765e-14	1.1058502629732149e-14	6.677216966332039e-14	3.616324585532479e-15	3.6163444809540885e-15	3.6810065462635206e-14	3.627610902475025e-15	9.425913882339826e-15	1.1014159940282653e-14	3.043647485373308e-14	7.233417266662009e-15	7.417030902357607e-15	1.741290852982538e-14	0.9999999999996935	7.636050032321276e-14
ERR5412119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n2626	6.118811298494575e-10	3.1192138571356e-10	7.256153885795735e-10	1.0197354318095042e-10	1.0197410419435844e-10	5.177915247043393e-10	1.0229179606472058e-10	2.657930209430521e-10	3.105785688501449e-10	8.640075781835786e-10	2.0396874521130798e-10	2.0914630396333877e-10	4.910112303098393e-10	0.9999999943414922	8.405535663093997e-10
n2929	4.8013852443889226e-11	2.4468983582584977e-11	5.6866701787805486e-11	8.00178731467476e-12	8.001831336975234e-12	4.054561159407855e-11	8.026760379341658e-12	2.0856578647430987e-11	2.4370866941683216e-11	6.734634492114792e-11	1.600527418298919e-11	1.6411553328055136e-11	3.8529282227990565e-11	0.999999999556658	6.58966489116784e-11
SRR6388726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n32	1.3480885917508722e-12	0.9999999999670556	1.5966533820178017e-12	2.246667918341427e-13	2.2466802785162578e-13	1.1384038148637137e-12	2.2536796247269356e-13	5.855917470789837e-13	6.842626871578232e-13	1.8909052222835027e-12	4.49381302165261e-13	4.607884326626797e-13	1.081789591483059e-12	2.11832884330019e-11	1.8506758212008188e-12
SRR32320445	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4326548	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4326540	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n38	3.142297756829764e-15	1.6013885070763326e-15	3.721678079403384e-15	5.2368216774328e-16	5.236850488113258e-16	0.9999999999999667	5.253165461797039e-16	1.3649723353386595e-15	1.5949672151867806e-15	4.407524324008654e-15	1.0474755638783203e-15	1.074064766393967e-15	2.5215738990889897e-15	6.699659781037034e-15	4.3126488566219625e-15
ERR4326546	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5412199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR459846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n5353	1.1352732945447787e-15	5.785618500569471e-16	1.3445962336468329e-15	1.8919988651854755e-16	1.8920092741371807e-16	9.586888891270968e-16	1.897903672237131e-16	4.931476129378691e-16	0.9999999999999875	1.5923839946312798e-15	3.7843995847727323e-16	3.880463124196602e-16	9.110134449961468e-16	2.4205041704227133e-15	1.558106661935948e-15
ERR3198389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ERR3198391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SRR12051664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n75	8.519691857296938e-15	4.341834496234358e-15	1.0090562057827636e-14	1.4198561197599755e-15	1.4198639313343545e-15	7.194508996957043e-15	1.4242873999020256e-15	3.700840859106748e-15	4.3244244330705395e-15	1.1950092686282109e-14	2.840013812161708e-15	2.912104948048432e-15	6.836727403448404e-15	1.8164745341269895e-14	0.9999999999999148
n78	1.2248083283187697e-10	7.250066517407163e-11	1.5031602778960037e-10	2.0400966818460653e-11	2.0428857971059963e-11	1.0327001010059506e-10	2.0522100124292176e-11	6.70393649862304e-11	6.215312579223093e-11	1.9190853997664693e-10	4.0772296911853094e-11	4.194855776267618e-11	1.3115173615902674e-10	0.9999999987531244	2.0198249386885213e-10
ERR5413521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR16943878	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n79	9.913717850212078e-12	0.9999999998901508	1.1799410911016304e-11	1.6520556801698221e-12	1.652370434209574e-12	8.369945771149818e-12	1.6578439359322871e-12	4.458624010762796e-12	5.031831438952645e-12	1.412671193129724e-11	3.304088464809146e-12	3.3895144314859728e-12	8.317015708801444e-12	2.219700605085579e-11	1.3978927182373454e-11
SRR14719156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n96	0.038448192880545455	0.02736869654336718	0.04959450663330011	0.006398968471882603	0.0064204633263610115	0.032344370701724814	0.006463330467995045	0.02740403536087686	0.01950337389470933	0.22208145073041652	0.012773059292752341	0.013206469850784646	0.05628036124926688	0.1727994717188681	0.30891324887714916
n103103	0.005561840714565422	0.0001640211783882266	0.0002969682911277387	3.8303154871649294e-05	3.843236067879004e-05	0.00019360598394759976	3.8689534543132924e-05	0.9864220890021541	0.00011674429120150935	0.00041622462006077646	0.0004489903278798129	0.0022253212056024623	0.0003374156970318128	0.0009412733935910001	0.0027600802443558878
n104104	0.0056053362346148005	0.00016485130367608036	0.0002986490279701255	3.8529374922591925e-05	3.865896257940704e-05	0.0001947508440050997	3.891724792841325e-05	0.98633574671804	0.00011743353605520038	0.00041840548773610227	0.0004523899902838926	0.0022427093214258584	0.00033895634743821314	0.0009455093614579059	0.002769156241866354
n1414	2.4869203088033643e-11	1.2673928152978606e-11	2.9456322333770716e-11	4.144597104104266e-12	4.1446199058474126e-12	2.1001728533061644e-11	4.157532125672412e-12	1.0802850921210577e-11	1.2623107885630698e-11	3.488263239571222e-11	8.29007450717378e-12	8.500510413788066e-12	1.9956585355933644e-11	0.9999999984868099	1.317686319444908e-09
n17	2.0031381158706513e-14	1.0208460830517307e-14	2.3726224889588407e-14	3.3383459875129754e-15	3.338364353618493e-15	1.6916275771588758e-14	3.348764751090176e-15	8.701365445343642e-15	1.0167526662171434e-14	2.809689168020833e-14	6.6774010288723515e-15	6.846900704432803e-15	1.6074418085528168e-14	0.999999999999815	2.749371183765409e-14
n27	8.652688633534919e-08	4.409621892871452e-08	1.0248171771615558e-07	1.4420208048464093e-08	1.4420287382081278e-08	7.306926706571831e-08	1.4465212592316939e-08	3.758612812959191e-08	4.391930924932265e-08	1.213721140664815e-07	2.884347890228776e-08	2.9575644050798857e-08	6.943452054463181e-08	0.9999992010343468	1.1875466009008058e-07
n29	4.1418315083339825e-14	2.111097381935516e-14	4.908704777521174e-14	6.902602709417887e-15	6.902640684490085e-15	3.501387029813946e-14	6.924145289475899e-15	1.7991564961610535e-14	2.102310465988222e-14	5.829633050596009e-14	1.3806671509234798e-14	1.4157141150232731e-14	3.323661549056449e-14	0.9999999999996173	5.687174894154192e-14
SRR6388697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3232	1.3468848939027885e-12	0.9999999999852017	1.5952250409651806e-12	2.2446618860568135e-13	2.2446742351953404e-13	1.13738569276574e-12	2.251667331744306e-13	5.850688767692845e-13	6.836517143342969e-13	1.8891998503954723e-12	4.4898005310086404e-13	4.603769982603136e-13	1.0808236699283969e-12	3.0482533419600027e-12	1.8485378904468714e-12
SRR32320446	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3838	3.142297731315242e-15	1.6013884940742162e-15	3.72167804918605e-15	5.236821634913596e-16	5.23685044559382e-16	0.9999999999999667	5.253165419145135e-16	1.3649723242560712e-15	1.5949672022368004e-15	4.407524288222744e-15	1.0474755553735762e-15	1.0740647576733379e-15	2.5215738786156333e-15	6.699659725552741e-15	4.312648821606373e-15
ERR4326551	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR2759456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR459797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12051700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR6045527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6045329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n7979	1.227276023764399e-15	0.9999999999999865	1.4540453664375736e-15	2.045316484863055e-16	2.0453532753364846e-16	1.0363665073742703e-15	2.0517526141021896e-16	5.343843003413351e-16	6.229392127778429e-16	1.7232799704760277e-15	4.0910361587597183e-16	4.195013239771052e-16	9.878635561143796e-16	2.625519031878542e-15	1.6874909035545968e-15
n8282	1.5009762458765134e-10	0.9999999983705259	1.7777278998927185e-10	2.5014640718355357e-11	2.5014778337879914e-11	1.2675091173913565e-10	2.5092709806671704e-11	6.520041098696576e-11	7.61865389027674e-11	2.105334957347103e-10	5.003459446514327e-11	5.130467656632934e-11	1.2044760930622285e-10	3.200215563641848e-10	2.0600159476220934e-10
n9696	4.146511744353414e-07	2.1278010484188795e-07	4.918690895504867e-07	6.910239770877556e-08	6.910681928800043e-08	3.5013162149415254e-07	6.932642187561782e-08	1.8213453974938874e-07	2.1046631677332375e-07	6.132753228994053e-07	1.382145314783724e-07	1.4174354115816483e-07	3.375303182387691e-07	9.011779840678967e-07	0.9999957984898163
n98	0.0372670540294444	0.02201619723268843	0.04571649441996214	0.006207407926088709	0.00621578909550883	0.03142238582062826	0.0062440474111591735	0.0203512525531893	0.018911279558561242	0.11767750775891155	0.012405929141137681	0.012763308557961909	0.03979562048287063	0.14022557057418417	0.4827801554377036
n104	1.8810542384213268e-11	2.328865690252999e-12	5.1834671359989534e-12	7.199048966411569e-13	7.2025942805532e-13	3.646506726710876e-12	7.228768610416428e-13	0.9999999999227067	2.192830045888347e-12	6.314070953818957e-12	2.4519711931188642e-12	7.310784587649451e-12	3.882165245510905e-12	1.0436366727337508e-11	1.2572417559044027e-11
DRR444232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n105	1.7195726847250584e-05	8.352237235483393e-06	1.939796525710974e-05	2.7289793250316616e-06	2.7290140979968822e-06	1.382785333753762e-05	2.7375371683153794e-06	0.00015773908233495645	8.31160512693318e-06	2.29825872061742e-05	5.51586072166572e-06	0.9988190235421031	1.3163699836320155e-05	0.000883446038998465	2.2848270403630008e-05
n106	0.005628683836476133	0.00016522584159879135	0.00029958062144821616	3.866299019319349e-05	3.879248491923743e-05	0.00019542822943443476	3.9051086447394235e-05	0.9863067582089354	0.00011784042325601416	0.00041946190277353007	0.00045423627506422764	0.002241416891390557	0.00033948863246361825	0.0009468910842275955	0.002768481491371798
n15	7.102366031067201e-07	3.619532016176587e-07	8.411908122284509e-07	1.1836505408098377e-07	1.1836570527324513e-07	5.997639027056915e-07	1.187344638182859e-07	3.08517330249461e-07	3.605018316673456e-07	9.96208935703689e-07	2.367552485150624e-07	2.4276506245869394e-07	5.699377395664512e-07	0.9999567188591151	3.7697844993799136e-05
ERR5413553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n1717	2.0029922370849714e-14	1.0207717398075088e-14	2.372306157665009e-14	3.3381028720471207e-15	3.338121236815124e-15	1.6914397765691434e-14	3.3485208768765554e-15	8.700731767312145e-15	1.0166786210765165e-14	2.8094845520505365e-14	6.676914746303707e-15	6.8464020780289945e-15	1.607324746401206e-14	0.999999999999815	2.7490081677322362e-14
n18	2.0029922370849714e-14	1.0207717398075088e-14	2.372306157665009e-14	3.3381028720471207e-15	3.338121236815124e-15	1.6914397765691434e-14	3.3485208768765554e-15	8.700731767312145e-15	1.0166786210765165e-14	2.8094845520505365e-14	6.676914746303707e-15	6.8464020780289945e-15	1.607324746401206e-14	0.999999999999815	2.7490081677322362e-14
n2727	7.59745208877665e-11	3.8718394626423077e-11	8.998278676473733e-11	1.2661595071728605e-11	1.2661664730233738e-11	6.415717649911796e-11	1.270111109734609e-11	3.300232098535425e-11	3.856314053694791e-11	1.0656518728490241e-10	2.5325879425131657e-11	2.5968753550451018e-11	6.096665042326969e-11	0.9999999992984795	1.0427128681437105e-10
ERR5413090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR340562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n3333	1.3338785783162678e-12	0.9999999999855194	1.579820580248232e-12	2.222986105887126e-13	2.2229983357750815e-13	1.1264024092019323e-12	2.2299239028558262e-13	5.794191063358161e-13	6.770499698289932e-13	1.8709564573972475e-12	4.446444366803949e-13	4.559313262099001e-13	1.0703865985733442e-12	2.8439483963606316e-12	1.830682631252112e-12
SRR32320447	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n39	3.1422542221177537e-15	1.6013663207685009e-15	3.72162651771479e-15	5.236749124309507e-16	5.236777934590809e-16	0.9999999999999667	5.253092682240104e-16	1.3649534244395991e-15	1.5949451178422192e-15	4.407463260318615e-15	1.0474610517126567e-15	1.0740498858503431e-15	2.521538964146908e-15	6.6995669600534065e-15	4.3125891073764296e-15
ERR4326552	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n80	1.1444430244377587e-15	0.9999999999999873	1.3554566942603253e-15	1.907280755195441e-16	1.907291248425326e-16	9.664323280343903e-16	1.9132332564674686e-16	4.971308329157713e-16	5.808962882727942e-16	1.6052458762798605e-15	3.814966610368453e-16	3.911806025461558e-16	9.183718291715833e-16	2.4400549302275925e-15	1.570691692684376e-15
SRR16943877	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n83	4.00435717859226e-11	0.9999999995652835	4.742684967165687e-11	6.673493761520835e-12	6.673530476136766e-12	3.381505368325868e-11	6.6943213072562e-12	1.7394394779159347e-11	2.0325312596088322e-11	5.6166865881223616e-11	1.334840495144431e-11	1.3687241917913308e-11	3.213343650272406e-11	8.537647546503947e-11	5.495782941077523e-11
SRR16943871	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12051726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n97	6.424433635088315e-10	3.2967029001463914e-10	7.620803543244778e-10	1.0706439690100269e-10	1.070712409006005e-10	5.424794772687666e-10	1.0741147700106425e-10	2.821884179553367e-10	3.260878018504259e-10	9.50131584629822e-10	2.141438865363085e-10	2.1961155473667566e-10	5.229476669471759e-10	1.3962198754648918e-09	0.9999999934904485
n9898	4.017575728208685e-07	2.165222367446098e-07	4.819800239159878e-07	6.69421350258149e-08	6.697501097347441e-08	3.3907977294118067e-07	6.721830216944034e-08	1.9073081218487923e-07	2.039056581106049e-07	8.182444767663888e-07	1.3385874416940376e-07	1.3742201123584432e-07	3.6091284946141223e-07	1.093248895319353e-06	0.9999954212014982
n102	6.754285791424431e-07	3.455393760342605e-07	8.006563820614734e-07	1.125626210566218e-07	1.1256689806387952e-07	5.703489979928125e-07	1.1292148813333281e-07	2.9522142490650424e-07	3.428319059400417e-07	9.760467736831575e-07	2.2514467806406366e-07	2.308783774906529e-07	5.463396177634563e-07	0.9999935373750579	1.1161378216645167e-06
DRR317398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRR317389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n105105	5.730492478480906e-10	2.920271310670792e-10	6.786800050545876e-10	9.54979312606025e-11	9.549845723357986e-11	4.83894609497517e-10	9.579597538637744e-11	2.533779060875167e-10	2.908559409952267e-10	8.037502591021202e-10	1.9101784460840972e-10	2.979371567243603e-08	4.598313048784771e-10	0.9999999651065481	7.864595751556942e-10
ERR11194152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n106106	0.005627810399688194	0.0001657080472395828	0.00030073023846175824	3.8825951979743396e-05	3.895540325365678e-05	0.00019625413265280406	3.9214465087979435e-05	0.9862980438508121	0.0001183367230729362	0.00042080119054759176	0.00045628563075720977	0.002241009434041686	0.0003402207115666897	0.0009488207718138626	0.00276898304902405
ERR459824	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR30795523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n1515	6.17114841591705e-05	3.144961717022754e-05	7.308991560202641e-05	1.0284577178881919e-05	1.0284633760084219e-05	5.211266269838116e-05	1.0316674684209082e-05	2.6806647609033996e-05	3.132350962619777e-05	8.65592278488422e-05	2.057133876855734e-05	2.109352325800734e-05	4.952110836462141e-05	0.9994274784815502	8.739659772163654e-05
ERR5412389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6046027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n28	2.268580176778836e-14	1.1561215720529394e-14	2.6868634893111698e-14	3.7807205956002635e-15	3.780741395455536e-15	1.915717231066982e-14	3.792519981938394e-15	9.854410439213737e-15	1.1514857238216964e-14	3.182009817144319e-14	7.562244203977064e-15	7.754204808640564e-15	1.8204489212791487e-14	0.9999999999997905	3.113514524315169e-14
SRR32320443	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR32320444	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4326549	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4326547	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16943876	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n8080	1.1444518955830772e-15	0.9999999999999873	1.3554671970431778e-15	1.9072955395600844e-16	1.907306032657943e-16	9.664398194532157e-16	1.9132480865318053e-16	4.971346757965278e-16	5.809007910999948e-16	1.6052583038889956e-15	3.814996182498759e-16	3.9118363471679333e-16	9.183789226831805e-16	2.4400737703053652e-15	1.5707038418687233e-15
