node	Canada	China	Czech Republic	Denmark	Germany	Ireland	Singapore	Switzerland	Taiwan	UK	USA
Node_83	2.4621932427765566e-15	1.6247958235334388e-15	1.6515658109100324e-15	8.1234528981541e-16	1.6492673579620058e-15	8.14558488143063e-16	8.123460181737806e-16	8.123451058498917e-16	8.123451553108616e-16	0.9999999999999839	4.786285652141681e-15
ERR5414335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_93	5.393937421335844e-09	3.5594472612166705e-09	3.618092388727632e-09	1.7796083514712622e-09	3.613057157880551e-09	1.7844568146515469e-09	1.779609947089098e-09	1.7796079484572029e-09	1.7796080568115503e-09	0.9999999644272379	1.0485336747645652e-08
ERR5413476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_101	2.794874428712975e-15	1.844331395350739e-15	1.8747184307287743e-15	9.221059656675278e-16	1.872109420494145e-15	9.246182020363653e-16	9.221067924386078e-16	9.221057568453556e-16	9.221058129892836e-16	0.9999999999999818	5.432988420763265e-15
ERR5414031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_108	2.8011759461428656e-15	1.8484897526332337e-15	1.8789453007255114e-15	9.24185009632854e-16	1.876330408035735e-15	9.26702910263779e-16	9.241858382680294e-16	9.241848003398567e-16	9.241848566103709e-16	0.9999999999999817	5.445238012687007e-15
Node_126	5.2914804668002485e-09	3.4918361456762833e-09	3.5493673186311006e-09	1.7458049834090538e-09	3.5444277311661497e-09	1.7505613508283335e-09	1.745806548718391e-09	1.7458045880501803e-09	1.7458046943463545e-09	0.9999999651029368	1.0286169500174538e-08
ERR5412877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_153	2.4621888756050702e-15	1.6247928726937732e-15	1.651562811234759e-15	8.123438143837371e-16	1.6492643666046067e-15	8.14557011767532e-16	8.123445427419743e-16	8.123436304185463e-16	8.123436798794264e-16	0.9999999999999839	4.786276959576253e-15
ERR5413735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_163	6.410529097338007e-14	4.214138973145462e-14	4.283519706455397e-14	2.1069078403944958e-14	4.2785291337424734e-14	2.1133686611820058e-14	2.1069100081783564e-14	2.106907362842767e-14	2.1069074900693145e-14	0.9999999999995784	1.2413900448758187e-13
ERR5413043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR340550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR28858254	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_229	2.864849698860857e-09	1.887969815105039e-09	3.679731230002102e-06	9.439198360990335e-10	1.9165485956647033e-09	9.46603941286588e-10	9.43920725913443e-10	9.439196222718424e-10	9.439196795791866e-10	0.9999963033112951	5.56582299220539e-09
ERR5414144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_24	2.46213010170622e-15	1.6247541568821e-15	1.651523457762757e-15	8.12324457839197e-16	1.6492250637568056e-15	8.14537599411058e-16	8.123251861788827e-16	8.1232427387838965e-16	8.123243233380913e-16	0.9999999999999839	4.786162911491693e-15
ERR5413962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_28	1.0998162840374548e-08	7.257663102604374e-09	7.377239696060727e-09	3.6285964987565992e-09	7.366972930900266e-09	3.6384824472608224e-09	3.6285997521990137e-09	3.6285956770165773e-09	3.628595897949574e-09	0.9999999274676364	2.1379454743138362e-08
Node_30	1.1021542306031059e-08	7.273091159791432e-09	7.3929219445068726e-09	3.636310027684594e-09	7.382633354657419e-09	3.6462169913526267e-09	3.6363132880430344e-09	3.6363092041977497e-09	3.6363094256003963e-09	0.99999992731345	2.142490235426913e-08
Node_37	2.473840806444747e-13	1.632482024792392e-13	1.65937864931791e-13	8.161881415133645e-14	1.657069323390222e-13	8.184118095182009e-14	8.161888733172745e-14	8.161879566775788e-14	8.16188006372527e-14	0.9999999999983685	4.80892748459371e-13
Node_55	1.1314781682336212e-09	7.466599169495364e-10	7.589618174479476e-10	3.7330577654296923e-10	7.579055846201523e-10	3.7432283139723513e-10	3.7330611125333105e-10	3.7330569200331404e-10	3.7330571473264304e-10	0.9999999925379549	2.1994933737293154e-09
SRR6044934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_82	2.8249725721786454e-15	1.8641930930231704e-15	1.8949073679154066e-15	9.320361712467431e-16	1.892270261118177e-15	9.345754620155466e-16	9.320370069213624e-16	9.320359601757545e-16	9.320360169242992e-16	0.9999999999999816	5.491496546658123e-15
ERR5412085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_92	1.230223106011845e-13	8.118214809201216e-14	8.25196977386513e-14	4.058844481531649e-14	8.24048566337527e-14	4.0699026213784913e-14	4.058848120739462e-14	4.058843562356681e-14	4.058843809486057e-14	0.9999999999991888	2.391444789523378e-13
Node_100	2.4621375374550474e-15	1.624759063716149e-15	1.6515284454413552e-15	8.123269110972982e-16	1.6492300444941457e-15	8.145400593529576e-16	8.123276394391903e-16	8.12326727135942e-16	8.12326776595793e-16	0.9999999999999839	4.786177365929025e-15
ERR5413587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_107	1.1143469137946005e-11	7.353550403944286e-12	7.474706827807215e-12	3.676537043942898e-12	7.46430441948021e-12	3.686553604313467e-12	3.676540340369355e-12	3.676536211346124e-12	3.676536435198088e-12	0.9999999999265093	2.1661917319653208e-11
ERR5413027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_152	2.4621851329489226e-15	1.6247904718747483e-15	1.6515603710779028e-15	8.123426141593945e-16	1.6492619257004822e-15	8.145558051974024e-16	8.123433425153594e-16	8.123424301944754e-16	8.123424796552825e-16	0.9999999999999839	4.786269887350292e-15
ERR5413534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_162	1.2271115955202248e-12	8.0976642335736e-13	8.231080552640968e-13	4.0485698315788853e-13	8.219626582100828e-13	4.0596007720707243e-13	4.048573461881174e-13	4.048568914730273e-13	4.0485691612328695e-13	0.9999999999919073	2.385391047564175e-12
ERR490671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_228	1.3391509249861447e-08	8.834450030879538e-09	3.993645177451506e-06	4.4169350108864e-09	8.967650314660298e-09	4.4290800096177665e-09	4.4169390141905766e-09	4.416934010553137e-09	4.416934279322411e-09	0.9999959270198007	2.604459010160613e-08
ERR5413063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_29	3.657532018119438e-12	2.4135972125318656e-12	2.4533634194458816e-12	1.2067204375550444e-12	2.4499491199085846e-12	1.2100080932943181e-12	1.2067215195148153e-12	1.2067201642784446e-12	1.2067202377515896e-12	0.9999999999758789	7.109918391633948e-12
ERR5414237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_36	1.095541994049271e-08	7.229457158405047e-09	7.348569033304628e-09	3.6144944401574513e-09	7.33834216856406e-09	3.6243419682351645e-09	3.614497680955794e-09	3.6144936216110132e-09	3.6144938416853827e-09	0.9999999277495237	2.1296366330384594e-08
Node_47	5.470203068963812e-09	3.609774791806941e-09	3.6692491111087007e-09	1.8047704868182989e-09	3.6641426864172135e-09	1.8096875031084101e-09	1.8047721049968018e-09	1.8047700781059662e-09	1.804770187992351e-09	0.9999999639242696	1.0633590413788202e-08
Node_54	3.507253501380814e-08	2.314428754865087e-08	2.3525610713410178e-08	1.1571394204715052e-08	2.3492870565278626e-08	1.160291994952274e-08	1.1571404579763562e-08	1.157139158423142e-08	1.1571392288774566e-08	0.9999997686982908	6.817790261317053e-08
Node_74	2.4621932427765566e-15	1.6247958235334388e-15	1.6515658109100324e-15	8.1234528981541e-16	1.6492673579620058e-15	8.14558488143063e-16	8.123460181737806e-16	8.123451058498917e-16	8.123451553108616e-16	0.9999999999999839	4.786285652141681e-15
Node_81	1.623097271770282e-11	1.0710782657282268e-11	1.0887252532681957e-11	5.355044440573529e-12	1.0872100948945876e-11	5.369634019104941e-12	5.355049241969551e-12	5.355043227858273e-12	5.3550435539089016e-12	0.9999999998929574	3.155157381206981e-11
ERR5413056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_91	2.4648246871784974e-15	1.6265323078190152e-15	1.6533309053518702e-15	8.132134757190206e-16	1.6510299959552442e-15	8.1542903938024375e-16	8.132142048558103e-16	8.132132915568843e-16	8.132133410707152e-16	0.9999999999999839	4.791400947061105e-15
ERR5413770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_106	1.6611975489513157e-08	1.0962205535729456e-08	1.1142817831478005e-08	5.480747737012511e-09	1.1127310582342171e-08	5.495679788540233e-09	5.480752651115569e-09	5.480746495830206e-09	5.4807468295344415e-09	0.9999998904448074	3.2292209465056014e-08
ERR5412832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_151	2.4621301016652026e-15	1.6247541568550323e-15	1.6515234577352435e-15	8.123244578256575e-16	1.6492250637293303e-15	8.145375993974882e-16	8.123251861653498e-16	8.123242738648567e-16	8.123243233245584e-16	0.9999999999999839	4.786162911411958e-15
Node_159	5.4222943609811597e-08	3.578159942198162e-08	3.637113378128854e-08	1.788964085917713e-08	3.632051676140715e-08	1.793838038385038e-08	1.7889656899240107e-08	1.7889636807849335e-08	1.7889637897089197e-08	0.9999996424022524	1.0540460126963406e-07
Node_161	1.1033728296928781e-12	7.28113249348699e-13	7.401095765929673e-13	3.6403304338274555e-13	7.390795811212112e-13	3.650248358695534e-13	3.640333697793647e-13	3.6403296094301113e-13	3.6403298310775766e-13	0.9999999999927234	2.1448590327444143e-12
Node_172	1.0536701668614377e-08	6.9531458790110816e-09	7.108927538872146e-09	3.4763477492607834e-09	7.057869284061289e-09	3.4858189040227414e-09	3.4763508661956146e-09	3.4763469619993232e-09	3.476347173662435e-09	0.9999999304697287	2.0482415215934712e-08
Node_227	1.7394194569160335e-07	1.1478033139722159e-07	8.785411141145836e-06	5.738644444842658e-08	1.165092140720303e-07	5.754290240532831e-08	5.738649594478015e-08	5.7386431452500145e-08	5.738643494640467e-08	0.9999901838877888	3.383808696507636e-07
ERR5413965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6388757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_35	1.0949280144071276e-08	7.225405520454954e-09	7.344450640938253e-09	3.6124687524020275e-09	7.334229507686561e-09	3.6223107615842702e-09	3.6124719913841e-09	3.6124679343143314e-09	3.6124681542653637e-09	0.9999999277900156	2.1284431109781904e-08
Node_38	3.65938729432476e-12	2.4148215051574554e-12	2.4546078834047905e-12	1.2073325442169084e-12	2.4511918519705046e-12	1.2106218676133438e-12	1.2073336267255013e-12	1.2073322708016894e-12	1.2073323443121036e-12	0.9999999999758665	7.113524884303986e-12
Node_46	3.144160879706143e-11	2.0748247445041706e-11	2.1090093672207847e-11	1.0373451753002594e-11	2.1060742987146106e-11	1.0401713757299993e-11	1.0373461053961819e-11	1.0373449403807674e-11	1.0373450035412316e-11	0.9999999997926441	6.111970354362831e-11
ERR5412008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_53	3.7931638735902675e-12	2.503100371129842e-12	2.544341223898512e-12	1.2514691181323687e-12	2.54080031226894e-12	1.2548786896459562e-12	1.251470240214334e-12	1.2514688347218827e-12	1.2514689109196243e-12	0.9999999999749843	7.373574709316524e-12
Node_73	2.4621851342766043e-15	1.6247904727524243e-15	1.6515603719700392e-15	8.123426145982041e-16	1.6492619265912827e-15	8.145558056373411e-16	8.123433429541694e-16	8.123424306332849e-16	8.12342480094092e-16	0.9999999999999839	4.7862698899357295e-15
ERR5414134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_76	3.9046731242397643e-10	2.576685076665112e-10	2.619138304311746e-10	1.2882590877262267e-10	2.615493298997971e-10	1.2917688918628187e-10	1.288260242794518e-10	1.288258795984213e-10	1.2882588744219614e-10	0.9999999974248868	7.590338819132249e-10
Node_80	1.6552851375780193e-08	1.0923189665084345e-08	1.1103159138916732e-08	5.461241065289489e-09	1.108770708203435e-08	5.476119971764513e-09	5.461245961902636e-09	5.461239828524708e-09	5.461240161041249e-09	0.9999998908347284	3.217727742302971e-08
SRR6046621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_105	3.737572726002036e-13	2.466415896955535e-13	2.5070523396830545e-13	1.2331280691382477e-13	2.503563322289417e-13	1.2364876712860226e-13	1.2331291747754224e-13	1.2331277898813267e-13	1.2331278649623435e-13	0.9999999999975351	7.265510440653517e-13
ERR5412395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_158	2.134387819118686e-08	1.408477756357561e-08	1.4316837070448903e-08	7.0419326207930685e-09	1.4296912598681857e-08	7.061118050554472e-09	7.041938934672906e-09	7.041931026061367e-09	7.041931454820882e-09	0.9999998592381333	4.149060933671313e-08
ERR5412916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_160	4.871794120403565e-08	3.2148860627266974e-08	3.267854231446628e-08	1.6073389114638527e-08	3.2633064204286386e-08	1.6117180342771217e-08	1.6073403526228768e-08	1.607338547462313e-08	1.6073386453277557e-08	0.9999996787074826	9.470336403152608e-08
Node_171	2.7743134748351795e-12	1.8307632608468452e-12	1.871667896414792e-12	9.153223378336803e-13	1.85833693265309e-12	9.178160928124816e-13	9.153231585225994e-13	9.153221305477435e-13	9.153221862786394e-13	0.9999999999816926	5.3930197811542216e-12
