node	Australia	Bangladesh	Canada	China	Czech Republic	Denmark	France	Germany	Ireland	Japan	Malaysia	Netherlands	Norway	Singapore	South Korea	Spain	Sweden	Taiwan	UK	USA
DRR245181	0.025267660169802628	0.0009513336279985203	0.02177483005082334	0.010494875288082307	0.0007811789435870927	0.0007811824619265823	0.0007811605971629812	0.017849504094914075	0.004686062291066996	0.013813357112934905	0.0007815056865983549	0.0023434254080780775	0.005219828654581622	0.0018367143421828172	0.0007812126189691993	0.007866938260237146	0.0007811799997459084	0.01369616766882327	0.06895836010541627	0.8005535226170679
DRR245281	0.025267660169802628	0.0009513336279985203	0.02177483005082334	0.010494875288082307	0.0007811789435870927	0.0007811824619265823	0.0007811605971629812	0.017849504094914075	0.004686062291066996	0.013813357112934905	0.0007815056865983549	0.0023434254080780775	0.005219828654581622	0.0018367143421828172	0.0007812126189691993	0.007866938260237146	0.0007811799997459084	0.01369616766882327	0.06895836010541627	0.8005535226170679
n1274	3.3730280597215237e-12	1.2699533711596343e-13	2.906763517615726e-12	1.4009808819688697e-12	1.0428106435956798e-13	1.0428153402940454e-13	1.0427861526048653e-13	2.3827642828682994e-12	6.255513763898848e-13	1.8439713383649573e-12	1.043246819061833e-13	3.1282831905260233e-13	6.968048644204869e-13	2.45186494208103e-13	1.0428555975043496e-13	1.050172565150657e-12	1.0428120534821897e-13	1.8283274963782478e-12	9.205382770860448e-12	0.9999999999733755
SRR12051805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n1280	2.2706635095785196e-12	8.549104032643238e-14	1.956782372859669e-12	9.431158324151266e-13	7.020018908494619e-14	7.02005052584676e-14	7.019854039426853e-14	1.6040352505940207e-12	4.211102482949397e-13	1.2413292616011191e-12	7.022955165463822e-14	2.1059055432055006e-13	4.690768505101123e-13	1.6505526060930205e-13	7.020321530347273e-14	7.069578077108967e-13	7.020028399604073e-14	1.2307981007213704e-12	6.196902717501057e-12	0.9999999999820768
SRR12051627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n12891289	6.24944505516966e-08	2.3529314536282926e-09	5.3855641192652863e-08	2.5956952892738127e-08	1.9320882319121077e-09	1.9320969338137395e-09	1.932042855740095e-09	4.414714079538931e-08	1.1590027971061585e-08	3.4164546983848286e-08	1.9328963647120353e-09	5.7959891142492276e-09	1.2910191191028153e-08	4.542741704762789e-09	1.932171521163583e-09	1.9457281789993405e-08	1.9320908441074924e-09	3.387470257930524e-08	0.9999994970877666	1.8017624841060127e-07
n1291	9.172274279522988e-08	3.4533838545780322e-09	7.904361237802387e-08	3.809686928856249e-08	2.8357146976877235e-09	2.8357274694183036e-09	2.8356480993431053e-09	6.479450264910799e-08	1.7010616865904202e-08	5.0143107556771543e-08	2.8369007895134424e-09	8.506739623712103e-09	1.8948212770866104e-08	6.667355665867352e-09	2.8358369408392877e-09	2.8557339689570526e-08	2.835718531591747e-09	4.971770460444786e-08	0.9999992618786305	2.6444363531309706e-07
n1010	0.0004412989734502587	1.661501201074875e-05	0.00038034921868915466	0.06458160002231123	1.3643265777902966e-05	1.3643327228677568e-05	1.3642955397788312e-05	0.0003117712566170941	8.184193112914486e-05	0.13962182565653772	1.3648972334358901e-05	4.095490477082659e-05	9.116414393169474e-05	3.2078158496561524e-05	1.3671791377950433e-05	0.00013739583026894887	1.3643288059850122e-05	0.00023920313927924271	0.0012043610565806433	0.7927376470957502
ERR5637133	0.0004490770358560482	1.6907857947257613e-05	0.00038705259056336853	0.05569221331950469	1.388373355133534e-05	1.3883796085178118e-05	1.3883417618707545e-05	0.0003172660974498389	8.328442644300389e-05	0.14094506630226977	1.3889540688029707e-05	4.167652980470673e-05	9.277094680902476e-05	3.2643548299092814e-05	1.3912533895795746e-05	0.0001398174842865066	1.388375619469883e-05	0.00024341918602617394	0.0012255883359321923	0.8002498795607745
ERR5637118	0.0004611779601976081	1.7363460671734893e-05	0.00039748175630120334	0.03796770278266405	1.4257847578768764e-05	1.4257911797636179e-05	1.4257523049678775e-05	0.00032581496624842015	8.552862625295695e-05	0.14358689409597378	1.4263811195799532e-05	4.279933001395095e-05	9.527077240789681e-05	3.352316827113588e-05	1.4287192253011854e-05	0.00014358503585746075	1.4257870800465807e-05	0.0002499784110143278	0.001258613253771377	0.8152486842236788
ERR5637134	0.0004611779601976081	1.7363460671734893e-05	0.00039748175630120334	0.03796770278266405	1.4257847578768764e-05	1.4257911797636179e-05	1.4257523049678775e-05	0.00032581496624842015	8.552862625295695e-05	0.14358689409597378	1.4263811195799532e-05	4.279933001395095e-05	9.527077240789681e-05	3.352316827113588e-05	1.4287192253011854e-05	0.00014358503585746075	1.4257870800465807e-05	0.0002499784110143278	0.001258613253771377	0.8152486842236788
n363363	1.1931310327677885e-07	4.492166397523923e-09	9.775356395490656e-07	1.0944503994917518e-06	3.6887015212717518e-09	3.68871813610989e-09	3.855906497595569e-09	8.429803841712915e-08	2.2127433475892156e-08	0.033906812642785424	3.690244391125854e-09	4.618612790734618e-07	2.464786084802069e-08	8.672905306109006e-09	4.6921529237944666e-07	3.714742616465883e-08	3.688708191488165e-09	6.467285751938964e-08	3.2562152424167734e-07	0.9660894746890097
n425425	1.85266821115828e-06	6.975341313737307e-08	1.874754190653046e-06	1.7678679330664466e-06	5.727737986187521e-08	5.727763783385421e-08	5.73292385170931e-08	1.3087689231301761e-06	3.435901237612615e-07	0.027126803178637634	5.730133721982386e-08	3.151907867349045e-07	3.82726788934557e-07	1.3467104554539563e-07	2.0533148879555047e-07	5.768174050012475e-07	5.7277458909374074e-08	1.004226502338936e-06	5.056147513985056e-06	0.9728580178439838
n446	2.122070512407699e-12	7.989647738931359e-14	1.8287298646973212e-12	8.8139800957319e-13	6.560626468615813e-14	6.560656016917609e-14	6.56047238863632e-14	1.4990666348356883e-12	3.9355264952720836e-13	1.1600962498937216e-12	6.563370575924057e-14	1.9680943637403412e-13	4.383803008774966e-13	1.5425398786708952e-13	6.560909286790807e-14	6.60694246827508e-13	6.560635338623817e-14	1.1502542517860919e-12	0.9999999999829231	6.118090493044135e-12
ERR5414242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n451	4.820532334281764e-06	1.8149422952652718e-07	4.154174610078432e-06	2.0021990691055975e-06	1.4903233346956423e-07	1.4903300469393396e-07	1.4902883336191463e-07	3.4053058756607527e-06	8.940010528376276e-07	2.6352948456678315e-06	1.4909466908909547e-07	4.470757433297414e-07	9.958323263700018e-07	3.5040604534933044e-07	1.49038758016484e-07	1.5008445578428768e-06	1.4903253496221083e-07	2.612937591356833e-06	0.9999612076806673	1.3897960917575208e-05
ERR490700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n471471	6.953590645305665e-08	2.6048984937398983e-09	5.96228498482356e-08	0.0004341389388872201	2.1389886719052335e-09	2.138998305662485e-09	2.1389384365607287e-09	0.00014704596287883734	1.283116276170526e-08	4.337819976812065e-07	2.1398833447653493e-09	6.416660923189672e-09	1.4292702845631388e-08	5.029207717011292e-09	2.139080880305686e-09	2.154089272293483e-08	2.138991563831291e-09	3.750222378953788e-08	0.9994160875776834	2.051527166103514e-06
n482	6.463108375324595e-05	2.4305591101436913e-06	5.563244061434037e-05	2.6974545151519365e-05	1.995831475002764e-06	1.99584046399658e-06	1.995784601785043e-06	4.565823137449244e-05	1.1972404907062108e-05	0.9948394989985705	1.9966662696314133e-06	5.987209751566942e-06	1.3336123941248912e-05	4.692615340967373e-06	1.995917512124091e-06	2.00992142972864e-05	1.995834173379396e-06	3.499229307157556e-05	0.004662810838209744	0.00019930756741026026
n486	3.145954556826794e-10	1.1693991147616853e-11	2.676607480414754e-10	1.3739085722087335e-10	9.602414318340858e-12	9.602457566502844e-12	9.602188800273591e-12	2.2224935112913484e-10	5.760205415000483e-11	4.58332645259971e-09	9.606430711506022e-12	2.8805873324187993e-11	6.416328211632306e-11	2.2577275338594747e-11	9.6028282631533e-12	9.670204402172632e-11	9.602427300865052e-12	1.6835614734698545e-10	0.999999985297275	8.669982834335234e-09
n491	4.4406782620783396e-10	1.6701795342671395e-11	3.82283086083109e-10	1.8522263613791048e-10	1.3714527120464786e-11	1.3714588889106589e-11	1.3714205027130013e-11	3.136986493692499e-10	8.226940693449239e-11	7.544051524551172e-10	1.372026348333812e-11	4.114162520343208e-11	9.164031845410809e-11	3.224570870119033e-11	1.3715118331921448e-11	1.381134745255915e-10	1.3714545662591197e-11	2.40452542372603e-10	0.9999999958347292	1.3607352038096137e-09
n496496	5.985785407272873e-09	2.2499379666185113e-10	5.149824984869885e-09	2.4820754581159893e-09	1.847516068150882e-10	1.847524389149283e-10	1.847472678203404e-10	4.221471396977864e-09	1.108270448704966e-09	3.266915969618599e-09	1.8482888270282487e-10	5.542284685832178e-10	1.234508247700179e-09	4.3438949393643305e-10	1.8475957116308404e-10	1.860558961842865e-09	1.847518566004157e-10	3.2391925138007866e-09	1.6309472967166335e-08	0.9999999528197202
SRR32028592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR32028602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR32028599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n499	0.9936531758272422	8.870857630697349e-06	0.00020304277537785216	9.786109468084219e-05	7.28422394490446e-06	7.2842567522054865e-06	7.284052870833802e-06	0.00016644046513020566	4.369591392662913e-05	0.00012880795200066468	7.287270710675644e-06	2.1851632856661594e-05	4.867336375762707e-05	1.712672711049074e-05	7.284537956216064e-06	7.335648319598574e-05	7.2842337932207755e-06	0.0001277120393211716	0.00064345899821957	0.004722217293521414
n506	0.9999999801778305	5.193610005404012e-11	1.1887520038437624e-09	5.729461105158009e-10	4.2646855509150266e-11	4.264704758564833e-11	4.264585392391237e-11	9.744569164119634e-10	2.558259208370531e-10	7.541167429333797e-10	4.266469337089047e-11	1.279344836355481e-10	2.849662078929092e-10	1.0027163661500046e-10	4.2648693947278395e-11	4.294792915732694e-10	4.264691316796554e-11	7.477140722234729e-10	3.765338706082717e-09	1.0312531142828766e-08
n508	0.9999969513251177	1.0663279721723636e-08	2.440690596293195e-07	1.176346426342844e-07	8.756055019010316e-09	8.75609445526804e-09	8.755849378164173e-09	2.000709841747751e-07	5.252499397977263e-08	1.548310263183897e-07	8.759717406235682e-09	2.6266916145814686e-08	5.8507881982706816e-08	2.058730840914576e-08	8.756432478619234e-09	8.817870067194667e-08	8.756066857251446e-09	1.5351719213001092e-07	7.729785581177713e-07	1.096304122738686e-06
ERR459787	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR459812	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR459813	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n511511	2.5020681825512282e-12	9.411301995236892e-14	2.15412864140623e-12	1.0382313611416231e-12	7.728004912309994e-14	7.7280397183491e-14	7.727823415795213e-14	1.7658061122012793e-12	4.635802426175268e-13	1.3665204040648975e-12	7.731237297945642e-14	2.318291246062023e-13	1.2879554613306527e-12	1.8170148562531755e-13	7.728338054313507e-14	7.782562243777895e-13	7.728015360620951e-14	1.3549270876244302e-12	0.9999999999785065	7.810715361577192e-12
ERR5413828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5384781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n514	2.12126094899619e-09	7.979668586915031e-11	1.8264457627903767e-09	8.802971345042859e-10	6.55243217883084e-11	6.552461690226504e-11	6.552278291298822e-11	1.4971942852557095e-09	3.9306109837467765e-10	1.15864732622432e-09	6.555172858720895e-11	1.965636193683288e-10	4.880146778316891e-10	1.5406132305327682e-10	6.552714643763032e-11	6.598690329331235e-10	6.552441037760112e-11	1.1488175731112218e-09	0.9999999824295811	6.573214554419668e-09
n515	3.5486197113850865e-09	1.3357288159112207e-10	3.05731523690227e-09	1.4735427119919168e-09	1.0968215509501451e-10	1.0968264909073822e-10	1.0967957914829835e-10	2.5061762002046533e-09	6.579509282322883e-10	1.9394772580357684e-09	1.0972803175097412e-10	3.2903082087972616e-10	7.571668682223912e-10	2.578855830643292e-10	1.096868833183148e-10	1.104564772854806e-09	1.0968230338597395e-10	1.9230231422031263e-09	0.9999999712013289	1.0452203422546677e-08
n518518	0.9964925749680409	3.009612251912585e-06	6.888624145253519e-05	3.320129177136761e-05	2.471315688169388e-06	2.4713268186890325e-06	2.471257647939159e-06	5.646818809869899e-05	1.4824695480448032e-05	4.369961221974955e-05	2.472349363150478e-06	7.413594570848043e-06	1.6513353323797963e-05	5.810577724585166e-06	2.4714222226590807e-06	2.4887624148072704e-05	2.4713190294036496e-06	4.332881424904978e-05	0.0002183181819786512	0.002956234253919333
ERR459929	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n520520	0.9920873637896909	2.667957866676025e-05	0.0006106619961417399	0.00029432245706853766	2.1907693016272473e-05	2.1907791685984756e-05	2.1907178501857296e-05	0.0005005785926833645	0.00013141779514548574	0.00038738730476625466	2.1916856327245944e-05	6.571995426677043e-05	0.00014638696928331526	5.150954758503427e-05	2.1908637422083108e-05	0.00022062354572929008	2.1907722635610576e-05	0.0003841007754351588	0.001933954738181971	0.0030278370757664094
SRR25361512	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n524524	5.657258187212463e-07	2.127590522109628e-08	4.869787074572713e-07	2.3471047944807406e-07	1.74705157847116e-08	1.7470594469891347e-08	1.747010547988374e-08	3.9919156244693944e-07	1.0480047617371517e-07	3.0892598732941884e-07	1.747782316157156e-08	5.240905546445773e-08	1.1673778708912816e-07	4.107682006860664e-08	1.747126891086717e-08	1.7593852238479046e-07	1.7470539404958167e-08	3.0630512458765535e-07	0.9999813101363892	1.5770956517175788e-05
SRR7800703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n526	2.0929273866907047e-10	7.879915384073885e-12	1.8036135090075244e-10	8.692926098963424e-11	6.470520744901168e-12	6.47054988737722e-12	6.470368781104958e-12	1.4784779784513467e-10	3.88147472678016e-11	1.1441631202460243e-10	6.4732271637697265e-12	1.9410639318399936e-11	4.3235944686317643e-11	1.5213541469741986e-11	6.470799678761691e-12	6.516200625938406e-11	6.47052949308567e-12	1.1344562952489222e-10	0.99999999831549	6.036740194892992e-10
ERR5414184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n529529	1.0607071554981207e-10	3.993588559491524e-12	9.140821854346899e-11	4.405627284715428e-11	3.2792988707742175e-12	3.2793136403565396e-12	3.2792218546073388e-12	7.493015409958483e-11	1.9671547608469573e-11	5.798687580316646e-11	3.2806705001514204e-12	9.837428872783295e-12	2.1912237078489944e-11	7.710314413490633e-12	3.2794402361341428e-12	3.302449709510119e-11	3.2793033044067933e-12	5.749492806867894e-11	0.999999999146416	3.0580995346825854e-10
n539	8.641701673409464e-05	3.253621961421304e-06	7.447131392656455e-05	3.589314591088484e-05	2.671682038615807e-06	2.6716940715622884e-06	2.6716192926698685e-06	6.104644765462055e-05	1.602663327994174e-05	4.7242566372789345e-05	2.6727995206493507e-06	8.014665043131821e-06	1.785214844253293e-05	6.281680731875503e-06	2.671797210580244e-06	2.6905432898975477e-05	2.671685650746627e-06	4.6841770965612424e-05	0.9993045754515557	0.00024914682673695646
n550	0.0003234552104968373	1.2171499367605546e-05	0.00027859031007268297	0.00013427294502618822	9.994515843890524e-06	9.994560858032371e-06	9.994281117099777e-06	0.000228369124574111	6.002142472719247e-05	0.00017673008055659451	9.998696241006681e-06	2.9982121973825112e-05	6.678323999439445e-05	2.3499187662884818e-05	9.994946691576252e-06	0.0001006507404357383	9.994529356538433e-06	0.00017523074085991027	0.0008844111292399874	0.9974458607149039
SRR12051640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n552552	6.6137585231136e-08	2.490069570102702e-09	5.6994560171959534e-08	2.746982638663185e-08	2.0446979471582607e-09	2.0447071562410082e-09	2.0446499262841284e-09	4.672021011354491e-08	1.2265810813301492e-08	3.6155791407796766e-08	2.0455531811220886e-09	6.133802198012682e-09	1.366264800770825e-08	4.807510591276783e-09	2.0447860908355005e-09	2.0591328841077906e-08	2.044700711602669e-09	3.5849053724923056e-08	1.805037908473024e-07	0.9999994779489172
SRR12051759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n554554	1.9391264858836155e-09	7.300288310846704e-11	1.6709441633361784e-09	8.053495969728942e-10	5.994565253145135e-11	5.994592251972775e-11	5.994424467429622e-11	1.369724797521475e-09	4.4619574155670084e-10	1.060001314073022e-09	5.997072594539983e-11	1.7982840730570805e-10	4.0055615675481016e-10	1.4094471012037665e-10	5.994823669321275e-11	6.036885035188861e-10	5.994573357834836e-11	1.0510084981837318e-09	5.2935242698131105e-09	0.9999999846064039
n555	2.379616027796731e-07	8.955592849255747e-09	2.0498225509614192e-07	9.879586647486817e-08	7.353803497828847e-09	7.353836618508121e-09	7.353630789643498e-09	1.6803031715784733e-07	1.0056665572569227e-07	1.3003514150630613e-07	7.356879366576796e-09	2.206036159102429e-08	4.913803029535149e-08	1.7290323126266657e-08	7.354120508604338e-09	7.405719082709207e-08	7.3538134402171526e-09	1.289319517416397e-07	6.503531877155238e-07	0.9999980647154388
n556	0.00016053693958273288	6.043907058099786e-06	0.00013833742986791618	6.667487510250299e-05	4.962899230964962e-06	4.96292158328832e-06	4.96278267450265e-06	0.00011339948532023534	3.574552577440489e-05	8.775748503350034e-05	4.9649750583443924e-06	1.4887989814689438e-05	3.316203523358869e-05	1.166880939527678e-05	4.963113173659292e-06	4.997935769044054e-05	4.962905940835752e-06	8.701297002751209e-05	0.0004382107535369956	0.9987268028389005
ERR4020100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5412936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n564	0.0003020466636378856	1.0330579815232794e-06	2.3645418526286874e-05	1.1396437971253142e-05	8.482861521130119e-07	8.482899726955898e-07	8.482662296386038e-07	1.9382866461139347e-05	5.0886186606877994e-06	1.5000029536216577e-05	8.486409639957842e-07	2.5447374618857278e-06	5.6682382483047456e-06	1.9944973615220317e-06	8.483227203801677e-07	8.542747907468642e-06	8.482872990011931e-07	1.4872768679953965e-05	0.999396452711965	0.00018724111226293305
n574	1.400644636889405e-07	4.555629519267892e-09	1.0427263056052002e-07	5.0256568522665345e-08	3.740813685649932e-09	3.74083053384153e-09	3.740725830549701e-09	8.547551076288713e-08	2.244003898742135e-08	6.61477087652691e-08	3.742378352411967e-09	1.1221907489703014e-08	2.499607372714458e-08	8.79543183321992e-09	3.740974946179644e-09	3.7672226766538805e-08	3.740818743253423e-09	6.558652606812398e-08	0.9999989997127261	3.5635601512341105e-07
ERR5414129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n586	3.3328861907434303e-07	1.254839857481268e-08	2.8721705859758563e-07	1.3843080306629738e-07	1.0304003194972937e-08	1.030404960300997e-08	1.0303761199698685e-08	2.35440738300152e-07	6.181067886606863e-08	1.8220265279265477e-07	1.0308313041083938e-08	3.091053988365098e-08	6.885123002297658e-08	2.4226856862270838e-08	1.0304447384166337e-08	1.0376746279913138e-07	1.0304017126049677e-08	1.8065688608178456e-07	9.095830971782283e-07	0.9999973692363864
n587	5.342812077424809e-06	2.0115818038739054e-07	4.604257711756634e-06	2.219126870123128e-06	1.6517920761355444e-07	1.651799515615753e-07	1.6517532828754137e-07	3.774252963289332e-06	9.90861392796787e-07	2.9208152674466198e-06	1.6524829697155257e-07	4.955140626683484e-07	1.1037255524111037e-06	3.8837070833103636e-07	1.651863282265428e-07	1.6634532188025518e-06	1.6517943093687585e-07	2.896035721114871e-06	1.4581150035544535e-05	0.9999578273176943
ERR349269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR349303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n604604	6.89741410847979e-08	2.5968933979372754e-09	2.6211990302315196e-06	2.8648280209682953e-08	2.1324153603998235e-09	2.132424964551624e-09	2.1323652794332136e-09	4.8724504186884236e-08	1.2791731384075003e-08	3.770687257763537e-08	2.1333072838468545e-09	6.396941926251203e-09	1.424877474368834e-08	5.013752493061984e-09	2.1325072854352342e-09	2.1474695552359483e-08	2.132418243438723e-09	3.738697587200653e-08	1.882383895820086e-07	0.9999968938035783
n608	4.6807093940915974e-07	1.7622986139451065e-08	1.426860392480523e-06	1.9441238729913835e-07	1.4470954552746844e-08	1.4471019728250196e-08	1.4470614694291038e-08	3.306532577036569e-07	8.680699217772886e-08	2.5588562600434143e-07	1.447700730583916e-08	4.341079960800231e-08	9.669475074010998e-08	3.402422708689243e-08	1.4471578372587314e-08	1.457311502924105e-07	1.4470974117567873e-08	2.5371474936618736e-07	1.2774196018794196e-06	0.9999952818599911
ERR373967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR373974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n610	5.858514683956828e-09	2.205745206131917e-10	5.048673313495005e-09	2.433323092377427e-09	1.811227585398784e-10	1.8112357429580612e-10	1.811185047706606e-10	4.138554228553996e-09	1.0865020566867475e-09	3.202740377884231e-09	1.8119851659252416e-10	5.4334244135476e-10	1.2102601750656643e-09	4.2585731609498033e-10	1.8113056645399532e-10	1.8240142935934182e-09	1.8112300341898034e-10	3.1755690421082086e-09	1.598856255556367e-08	0.999999953756695
ERR373959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n612612	2.4094020234178193e-12	9.071457953927968e-14	2.076342614706943e-12	1.0007406140772391e-12	7.44894507319487e-14	7.44897862238078e-14	7.448770130556447e-14	1.7020424920344623e-12	4.468402649902725e-13	1.3171750116267323e-12	7.452060736723626e-14	2.2345772746698195e-13	4.977376471634536e-13	1.7514020778958392e-13	7.44926618537239e-14	7.501532328256929e-13	7.44895514421518e-14	1.3060003923026588e-12	6.575536130072345e-12	0.9999999999809818
SRR21939629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n616	7.04075511597219e-07	2.650861640260569e-08	6.201372852816183e-07	2.924364439741991e-07	2.1767308910239847e-08	2.1767406947678195e-08	2.1766797692823863e-08	4.973708939778981e-07	1.3057567193746228e-07	3.8490491049668374e-07	2.1776413502880065e-08	6.529882197222018e-08	1.4544890606121705e-07	5.117947532299833e-08	2.1768247264314718e-08	2.1920979398400183e-07	2.1767338339777583e-08	3.816394629951744e-07	3.362829665702105e-06	0.9999929877710276
n618	3.894926083522895e-06	1.466449262386469e-07	3.370080873102258e-06	1.6177502478731131e-06	1.2041614549306302e-07	1.2041668783343634e-07	1.204133174525829e-07	2.751441906770508e-06	7.223409735541202e-07	2.129283224420982e-06	1.2046651184549274e-07	3.6123126104180625e-07	8.046192897016861e-07	2.8312342936676273e-07	1.2042133644162124e-07	1.2126624634552075e-06	1.2041630829644458e-07	2.111218859962189e-06	0.0001384943534066664	0.9998413777727471
n620620	2.1807308412487067e-10	8.210505321631459e-12	1.879282377185786e-10	9.057624672003357e-11	6.741981661010138e-12	6.742012026114717e-12	6.741823321802588e-12	1.540505286963356e-10	4.0443161311608676e-11	1.192164754266262e-10	6.744801623590926e-12	2.022498334716854e-11	4.5049843383139024e-11	1.5851802603189763e-11	6.7422722971191034e-12	6.789577972400201e-11	6.741990776211495e-12	1.1820506941125925e-10	5.951474945661878e-10	0.9999999982786719
ERR373993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
n623	7.83125552785506e-09	2.948486992080682e-10	0.9999998835629716	3.2526973040490414e-09	2.421123237806384e-10	2.4211341422650446e-10	2.4210663763739255e-10	5.5321318504918815e-09	1.4523604866527777e-09	4.281200891631207e-09	2.4221359188365885e-10	7.263024378909425e-10	1.6177917437128438e-09	5.692564823433854e-10	2.421227608579332e-10	2.4382156212233817e-09	2.421126511180139e-10	4.244880137144087e-09	2.1372400000234145e-08	6.137090580225254e-08
