node	geo_loc_name_country
ERR5412772	UK
Node_768	UK
ERR5414156	UK
ERR5411984	UK
ERR5412052	UK
Node_438	UK
ERR5412305	UK
ERR2818445	UK
ERR3198457	UK
Node_477	UK
Node_480	UK
Node_489	UK
ERR2818441	UK
ERR5413123	UK
Node_510	UK
ERR5414064	UK
Node_516	UK
ERR5414361	UK
Node_535	UK
Node_544	UK
ERR5413292	UK
ERR494933	UK
Node_658	UK
ERR3198473	UK
Node_723	UK
ERR5413450	UK
ERR5412361	UK
ERR5412708	UK
Node_437	UK
Node_475	UK
Node_476	UK
Node_478	UK
Node_479	UK
ERR2818448	UK
Node_488	UK
ERR5412306	UK
ERR5414113	UK
ERR5412915	UK
SRR6045668	UK
SRR6388708	UK
Node_534	UK
ERR5412561	UK
Node_543	UK
Node_656	UK
Node_657	UK
Node_713	UK
Node_722	UK
ERR5413697	UK
Node_436	UK
ERR3198463	UK
ERR2818446	UK
ERR2818443	UK
ERR3198458	UK
ERR3198456	UK
ERR2818444	UK
ERR3198459	UK
ERR2818447	UK
Node_487	UK
ERR3198460	UK
Node_533	UK
ERR5412960	UK
ERR5413817	UK
Node_542	UK
ERR5413364	UK
Node_655	UK
ERR5413984	UK
ERR5412525	UK
ERR2818464	UK
ERR3198464	UK
Node_714	UK
Node_721	UK
ERR5412440	UK
ERR5413205	UK
ERR3198452	UK
Node_486	UK
ERR5413642	UK
Node_532	UK
ERR5412415	UK
ERR5413936	UK
ERR5412529	UK
SRR6388737	UK
ERR3198467	UK
ERR2818465	UK
Node_720	UK
ERR3198466	UK
ERR2818439	UK
ERR3198461	UK
Node_531	UK
ERR5413598	UK
ERR2818462	UK
Node_719	UK
ERR5413051	UK
SRR6388743	UK
Node_715	UK
Node_718	UK
ERR3198474	UK
ERR2818459	UK
Node_716	UK
Node_717	UK
ERR2818452	UK
ERR3198479	UK
ERR2818466	UK
ERR3198468	UK
