node	Australia	Canada	Czech Republic	Denmark	Germany	Ireland	Netherlands	Spain	Sweden	UK	USA
ERR5412256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR363258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR330772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR7253790	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4298304	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR7253799	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR7253791	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR5412152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_900	3.839040155475975e-14	2.843346245423339e-14	7.0059288730923095e-15	2.082640694954446e-14	3.218990104405882e-14	4.9010985265110834e-14	4.206980143237975e-14	6.87629153125362e-15	1.3887978702269164e-14	0.999999999999749	1.2344261705510924e-14
ERR484953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_903	3.791894422458575e-14	2.8084282353130395e-14	6.91989183289137e-15	2.0570646086935843e-14	3.179481540380477e-14	4.840910074902086e-14	4.15531590840257e-14	6.791846515949501e-15	1.3717425932125624e-14	0.9999999999997521	1.2192666712206863e-14
Node_908	2.120246461607726e-05	1.570339087853838e-05	3.869273386542015e-06	1.150212393058404e-05	1.7777881425361382e-05	2.706805969196107e-05	2.3234543914348357e-05	3.7976765539499653e-06	7.670130164868024e-06	0.9998613568978862	6.817557551445736e-06
ERR5412501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR340565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_947	3.478574378742574e-11	2.5763709152964648e-11	6.348108821542189e-12	1.887091635096531e-11	3.399726039720328e-11	4.440911027642187e-11	3.812305565873412e-11	6.2306437475691754e-12	1.2588640708189793e-11	0.9999999997676977	1.1185200147914581e-11
ERR5413603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_973	3.595263620741975e-14	2.6627956216510033e-14	6.561056979569858e-15	1.950394375262283e-14	3.014563216676422e-14	4.589881981021562e-14	3.9398396361912224e-14	6.439651524006305e-15	1.3006101152596273e-14	0.999999999999765	1.1560409174526729e-14
ERR5413355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_30	3.5453378346818034e-14	2.6258185933848332e-14	6.469946573868093e-15	1.923310138170314e-14	2.972701352263378e-14	4.5261443834490576e-14	3.8851288801695894e-14	6.350227020491527e-15	1.2825491358122437e-14	0.9999999999997682	1.1399875045155611e-14
ERR115097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_45	0.0004394987502368215	0.0003255103022487586	8.020486525987809e-05	0.0002384236542353441	0.0003685117159686172	0.0005610846956410844	0.0004816210378147933	7.872075862346089e-05	0.00015899154568365265	0.9971261138192495	0.0001413188550380122
ERR5412932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_185	3.545334448635567e-14	2.62581608554395e-14	6.469940394615431e-15	1.9233083012742667e-14	2.972698513125136e-14	4.526140060663791e-14	3.885125169599078e-14	6.350220955579435e-15	1.2825479108878846e-14	0.9999999999997682	1.1399864157475566e-14
ERR337751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_251	2.8143564941378005e-08	2.0844246600221632e-08	5.1359664455008e-09	1.5267601086276963e-08	2.3597867808345172e-08	3.5929393566829e-08	3.084089078198908e-08	5.0409307907249195e-09	1.0181118578077502e-08	0.9999998159689821	9.04943727912107e-09
Node_257	1.9536673565343365e-10	1.446963959229356e-10	3.565280379273566e-11	1.0598449029814658e-10	1.6381145784837836e-10	2.494143279211438e-10	2.1409100692366873e-10	3.4993086174056984e-11	7.06751936381428e-11	0.9999999987224952	6.281929936428402e-11
ERR363340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_261	2.18609283398698e-11	1.619107537283129e-11	3.9894375376729294e-12	1.185933388197402e-11	1.83299911793868e-11	2.7908685331637646e-11	2.3956115891045616e-11	3.9156171939064175e-12	7.908333721000611e-12	0.9999999998570507	7.029698022474349e-12
Node_264	2.0547574391709102e-11	1.5218353060435563e-11	3.749761369324333e-12	1.1146852566711666e-11	1.7228767758728454e-11	2.623199614907299e-11	2.2516887926937693e-11	3.680375980854917e-12	7.433219345509712e-12	0.9999999998656388	6.607426179289186e-12
Node_280	1.0546354844336406e-07	7.811051001061565e-08	1.924622012729446e-08	5.7212914928526996e-08	8.842926899806164e-08	1.3463970704737698e-07	1.1557134946471263e-07	1.889008907558947e-08	3.8152128012327814e-08	0.9999993103729307	3.3911333283863507e-08
Node_281	2.868213151253773e-12	2.1243130481608984e-12	5.23425036382838e-13	1.5559768037549831e-12	2.4049446092002512e-12	3.661695288411668e-12	3.143107446463811e-12	5.13739606856269e-13	1.0375948555537296e-12	0.9999999999812424	9.244705804918536e-13
Node_293	3.337713595636246e-08	2.4720438016033318e-08	6.091049612082382e-09	1.8106760754923115e-08	2.7986122005510253e-08	4.261081552417515e-08	3.657605590442919e-08	5.978341148290973e-09	1.2074397102007712e-08	0.999999781731527	1.0747356890784938e-08
Node_307	2.8737992243488115e-09	2.128450316675386e-09	5.244444482461676e-10	1.5590071922587028e-09	2.409628429986149e-09	3.6688267310394428e-09	3.1492288980489075e-09	5.147401555757394e-10	1.0396156540092082e-09	0.9999999811951531	9.371057104589773e-10
Node_325	3.2015407896694777e-06	2.3711887907428463e-06	5.842545570859532e-07	1.7368036970416723e-06	2.684433777135633e-06	4.087236968447072e-06	3.508381757390997e-06	5.734435412863667e-07	1.1581783075481571e-06	0.9999790650920404	1.0294457732985922e-06
Node_365	7.6121032607990366e-06	5.637827256246569e-06	1.3891455118989207e-06	4.1294895033911545e-06	6.382610265116386e-06	9.7179676596862e-06	8.341659835082398e-06	1.3634408359234888e-06	2.7537281111399506e-06	0.9999502243791072	2.4476486536703307e-06
Node_387	0.9999999999926479	2.755423855223304e-13	6.789290462246217e-14	4.2984068021205383e-13	3.1194280675430596e-13	4.749546003665378e-13	4.076891230797742e-13	6.663661786243418e-14	1.3458532486654383e-13	4.083746850657182e-12	1.0993421460779087e-12
Node_388	0.9999999977355829	9.877692745825671e-11	2.4338369946644023e-11	9.633362890454063e-11	1.1182581560178138e-10	1.7026257509112685e-10	1.4614912642072477e-10	2.388801402072425e-11	4.824638810500228e-11	1.3986636341128206e-09	1.4593266004819965e-10
SRR25361499	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361552	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_394	1.3267679597649943e-07	9.826572643592384e-08	2.4212411386089602e-08	7.19758281722228e-08	1.1124708256432181e-07	1.6938156703931317e-07	1.4539275967839108e-07	2.3764386190793544e-08	4.799669818694373e-08	1.364460247721391e-06	0.9999978106264967
Node_397	4.5080873124512474e-11	3.3388692524133083e-11	8.226884269411152e-12	2.4455920524630695e-11	3.7799492953110504e-11	5.755236016082011e-11	4.940149861205609e-11	8.074654432708535e-12	1.630830052411455e-11	4.636144225726224e-10	0.9999999992560968
SRR12051667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_420	0.0007278379708238084	0.0005390658283859003	0.00013282437401583217	0.0003948447830660309	0.00061027891303643	0.024702539501273168	0.0007975951664943	0.00013036659873853283	0.00026330014346155704	0.7113132111233823	0.2603881355973222
Node_503	6.9494740582899206e-06	5.574132229134925e-06	1.2682211955592977e-06	3.7700198216681643e-06	5.827007719407226e-06	0.0002730765935325717	7.615523153176267e-06	1.2447540968156451e-06	2.5140176658536182e-06	0.0037180515457945536	0.9959741087107329
Node_564	6.092577037424982e-08	4.6987225185915e-08	1.1118446186893673e-08	3.305161801232675e-08	5.108515138029372e-08	1.2304083624845473e-06	6.676499703688703e-08	1.0912711039541368e-08	2.2040295674420115e-08	0.0008744783628768916	0.9991239883425458
Node_566	1.9825176900170148e-07	1.4683316670361417e-07	3.617929837512827e-08	1.0754959188970829e-07	1.6623050588713612e-07	2.530975113825813e-07	2.1725254664266522e-07	3.550983852820418e-08	7.171887330991137e-08	2.038843296511468e-06	0.9999967285336018
Node_567	5.979663979275191e-10	4.428778571051559e-10	1.0912389250188153e-10	3.243907602165967e-10	5.013839590496713e-10	7.634507314489698e-10	6.552764871165098e-10	1.071046696962699e-10	2.1631825305951857e-10	6.192805952232787e-09	0.9999999900893011
ERR349309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR349275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR363505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_572	6.043782439157624e-15	4.47626630890162e-15	1.1029400104775148e-15	3.278691222144006e-15	5.067601754015253e-15	7.715775820880565e-15	6.6230285503561645e-15	1.0825312661474097e-15	2.1863778025681168e-15	6.215460214967515e-14	0.9999999999999002
ERR363473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR363420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR374194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR340563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SRR6045969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_589	3.832811130019019e-14	2.83873277802212e-14	6.994561413176622e-15	2.0792615093661185e-14	3.213742483658305e-14	4.8931462567087323e-14	4.200154087857595e-14	6.865134414222312e-15	1.3865444781396487e-14	0.9999999999997478	1.4146795102572792e-14
ERR4020075	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_599	5.48458657259917e-16	4.062103548631845e-16	1.0008914173804185e-16	2.9753330854856316e-16	4.5987261810366845e-16	0.9999999999999916	6.010238426518757e-16	9.823709748853915e-17	1.9840850426616197e-16	5.640380007217019e-15	1.7635442594791142e-16
ERR5414112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_605	9.852096806863128e-12	7.294573236660629e-12	1.7973632770847498e-12	5.342991589381804e-12	8.258220038290078e-12	1.2573828221114001e-11	1.0792960801503807e-11	1.76410496090991e-12	3.5629455227286797e-12	0.9999999999352502	3.5105730888276134e-12
ERR337803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_609	4.678481272439821e-08	3.463943233185621e-08	8.535063202798447e-09	2.5372038857587027e-08	3.9215461263760384e-08	5.970882923428103e-08	5.1252077841255226e-08	8.377130839213427e-09	1.6919209161734272e-08	0.999999692461197	1.6734747690721695e-08
ERR5412187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_621	0.0019342629033824077	9.904566748688157e-06	2.440458676877416e-06	7.2547104704022105e-06	1.1213005742888374e-05	1.711775182962178e-05	1.46546750860237e-05	2.3953005570237224e-06	4.837765090142512e-06	0.9978558547858332	0.00014006407658280067
Node_670	1.532281505435869e-11	1.0357180842621835e-11	2.551981575439713e-12	7.586232715618761e-12	1.172541224822721e-11	1.7901505666933026e-11	1.5324357330007928e-11	2.5047598416976046e-12	5.058838936025659e-12	0.9999999997606486	1.510183543971875e-10
Node_677	2.238235518507291e-05	1.6576627650939945e-05	4.084436584716046e-06	1.2141735951618064e-05	1.8766476693423927e-05	2.8573296190314136e-05	2.4526574297528375e-05	4.008858383546315e-06	8.096652039084177e-06	0.9998535521484494	7.290838574320843e-06
SRR25361483	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_686	0.9999999999999821	8.314653230376555e-16	2.0487082510688867e-16	6.090160566935203e-16	9.413057308608595e-16	1.4362903863971364e-15	1.2302258608158546e-15	2.0107990606271153e-16	4.061191181318994e-16	1.154520183054026e-14	3.6785426631588366e-16
Node_697	1.3146571063397838e-08	9.736874833149236e-09	2.3991398387391825e-09	7.131882654753857e-09	1.1023160951119028e-08	1.6783528553507366e-08	1.4406560191235735e-08	2.3547462805076713e-09	4.755858014802825e-09	0.9999999140344566	4.22722105434231e-09
Node_700	6.179030181178421e-11	4.576436180525673e-11	1.1276215981298977e-11	3.352061762708553e-11	5.181004528137978e-11	7.888439424902648e-11	6.771238659824474e-11	1.1067561469913775e-11	2.235304557298817e-11	0.9999999995959526	1.98683948470637e-11
Node_705	2.160000532576998e-08	1.5997825382615105e-08	3.9418212584962516e-09	1.1717785769579484e-08	1.8111211973280257e-08	2.7575578787254834e-08	2.3670185583455877e-08	3.868882003871884e-09	7.813943115125591e-09	0.9999998587573758	6.945384986440261e-09
Node_733	5.7164226941651955e-06	4.233810626211607e-06	1.0431995806745222e-06	3.101101851057214e-06	4.793116556289748e-06	7.297853033218362e-06	6.264294105656408e-06	1.0238962701363127e-06	2.067953275035933e-06	0.9999626202618888	1.8380901188490738e-06
ERR374202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_736	9.136231286822933e-12	6.766657256672135e-12	1.667286195803446e-12	4.9563136372284376e-12	7.660563920100179e-12	1.1663740905091076e-11	1.0011862813499829e-11	1.6364348191446793e-12	3.3050913870235456e-12	0.9999999999402581	2.9377142577108254e-12
ERR330773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_742	3.9349509479828745e-14	2.9143816034101735e-14	7.180958089576746e-15	2.134671360952303e-14	3.299384868130234e-14	5.023542737770914e-14	4.312083159045705e-14	7.048082016260736e-15	1.4234942262567076e-14	0.9999999999997428	1.2652658565390464e-14
ERR374176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR340546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_758	1.0063297345728505e-07	7.453279352585522e-08	1.8364680383034804e-08	8.752380907693348e-07	8.437891964831751e-08	1.2847276870142006e-07	1.1027780417753275e-07	1.8024861296701013e-08	3.640463593603943e-08	0.9999985213143897	3.23580822692867e-08
Node_780	1.3888238572720798e-08	1.0286183369288906e-08	2.534487988468446e-09	1.1561717757528298e-06	1.1645035680891305e-08	1.7730376043997662e-08	1.5219310342086364e-08	2.487589955145691e-09	5.02416108421329e-09	0.99999876054714	4.465701183224584e-09
ERR340553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_789	1.3881475807985232e-11	1.0281174596017253e-11	2.5332538401708504e-12	7.530561091556983e-12	1.1639365225546318e-11	1.7721742381691904e-11	1.5211899422786402e-11	2.4863786434637147e-12	5.021714609865358e-12	0.9999999999092288	4.463526384013501e-12
Node_790	1.5618995235323043e-12	1.1568050778602676e-12	2.850336679384746e-13	8.473147933445406e-13	1.3096243693009652e-12	1.993994108767911e-12	1.7115945587575013e-12	2.797594198386982e-13	5.650273620008068e-13	0.9999999999897866	5.022217981267762e-13
Node_793	4.133435121594825e-09	3.0613868982129633e-09	7.543175192405519e-10	2.242347004912889e-09	3.4658102410600554e-09	5.276936933045929e-09	4.529590384341089e-09	7.403596672743018e-10	1.4952971734534906e-09	0.9999999729714315	1.3290875536055106e-09
Node_800	3.0946136248953193e-07	2.291994268106584e-07	5.647412391556726e-08	1.6787967871561053e-07	2.5947772924394847e-07	3.950728740219458e-07	3.391206516184114e-07	5.5429129677158515e-08	1.1194967067612305e-07	0.9999979764294373	9.950591539783631e-08
Node_809	2.8718134194075712e-12	2.126979550339319e-12	5.240820553664397e-13	1.5579299151229436e-12	2.4079633686269584e-12	3.666291559414059e-12	3.1470527702757894e-12	5.143844683949246e-13	1.0388972760915347e-12	0.9999999999812211	9.234187455793743e-13
Node_811	2.0769373931156446e-11	1.5382626645025367e-11	3.790237939886802e-12	1.1267176587373192e-11	1.7414742642249163e-11	2.6515155832728717e-11	2.2759945101316262e-11	3.7201035750704205e-12	7.513456778698439e-12	0.9999999998641887	6.678299181115549e-12
ERR5413402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_828	3.545341431361841e-14	2.62582125722951e-14	6.469953137509915e-15	1.9233120893330812e-14	2.972704368014235e-14	4.526148975139303e-14	3.885132821561395e-14	6.350233462680064e-15	1.2825504369347572e-14	0.9999999999997682	1.1399886610119492e-14
ERR5413821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR485001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR484951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5412145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_946	1.4884989313191355e-11	1.1024416719491651e-11	2.7163867055729836e-12	8.07495708116172e-12	1.2612715814834308e-11	1.900287473835253e-11	1.6311683876207664e-11	2.6661228278923347e-12	5.384869745350311e-12	0.9999999999025347	4.786201657973579e-12
ERR5413946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5413141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_972	7.024948214135249e-12	5.202956812124924e-12	1.2819946010511687e-12	3.810963792560661e-12	5.890291427647353e-12	8.968378018136726e-12	7.698230877025063e-12	1.2582726399319047e-12	2.5413209350678334e-12	0.9999999999540639	2.258840640133762e-12
ERR5413347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_29	3.545081189058845e-14	2.6256285114010848e-14	6.469478216959277e-15	1.923170910499618e-14	2.972486159572019e-14	4.525816737622607e-14	3.884847637205387e-14	6.349767330034483e-15	1.2824562925805734e-14	0.9999999999997682	1.1399049812647728e-14
ERR119100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR5414012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_184	3.545337410520816e-14	2.6258182792342895e-14	6.46994579980958e-15	1.9233099080672417e-14	2.972700996612097e-14	4.526143841945268e-14	3.8851284153563105e-14	6.350226260756153e-15	1.2825489823692338e-14	0.9999999999997682	1.1399873681284948e-14
ERR5414149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_248	3.684694710811525e-06	2.729031853593141e-06	6.724261278221585e-07	1.998909842678605e-06	3.089549560652837e-06	4.704053900567357e-06	4.037841949938376e-06	6.599835898842462e-07	1.332962396658989e-06	0.9999759057489833	1.1847970839869714e-06
Node_250	2.1328967443393618e-11	1.5797083917558256e-11	3.8923591000154705e-12	1.1570750442817892e-11	1.7883951633920487e-11	2.7229559128135434e-11	2.3373170981874212e-11	3.82033509058745e-12	7.71589338953565e-12	0.9999999998605296	6.858233969082555e-12
ERR337750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_256	1.8307649927902783e-11	1.3559375671227725e-11	3.3409937909976913e-12	9.931716060443836e-12	1.5350631797357517e-11	2.33724036351999e-11	2.0062285395522417e-11	3.2791722164413202e-12	6.622912029451824e-12	0.999999999880286	5.8867428516096624e-12
ERR343201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR374127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_263	3.691861932181044e-14	2.7343401835782172e-14	6.7373408609034806e-15	2.002797988227864e-14	3.0955591455360624e-14	4.7132039111613584e-14	4.045696089665487e-14	6.612673457609789e-15	1.3355551858379915e-14	0.9999999999997586	1.1871048552386837e-14
Node_273	2.760501703491217e-11	2.0445376542651282e-11	5.037685933324604e-12	1.4975444260413036e-11	2.3146305174694886e-11	3.524185807776401e-11	3.0250727552889594e-11	4.944468856011328e-12	9.986295352692805e-12	0.9999999998194905	8.876269610859603e-12
Node_278	3.837584931170887e-12	2.8422684482666144e-12	7.003273209811136e-13	2.0818512503965733e-12	3.2177452322653282e-12	4.8992407189840536e-12	4.205385422045055e-12	6.873685008227054e-13	1.3882714332415806e-12	0.9999999999749061	1.233958305179445e-12
ERR363399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR337809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_290	3.4403058542401715e-11	2.5480277198478344e-11	6.278271948291569e-12	1.8663313445446773e-11	2.884633945192773e-11	4.3920556363322146e-11	3.7700304608981253e-11	6.162099132172514e-12	1.2445531303454886e-11	0.9999999997750381	1.106215044942415e-11
Node_291	3.438402885726141e-11	2.5466183054733042e-11	6.274799189081688e-12	1.8652990032541378e-11	2.883038340672483e-11	4.3896262175706506e-11	3.7679451087323634e-11	6.158690632717617e-12	1.2438647190467762e-11	0.9999999997751625	1.105603153969165e-11
Node_302	3.995916840384327e-06	2.9595353747275174e-06	7.292215770807253e-07	2.167744719618914e-06	3.3505036611013166e-06	5.101374652342057e-06	4.378892123471327e-06	7.157280991170449e-07	1.4455490363367466e-06	0.9999738706641149	1.2848698010227774e-06
ERR337807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Node_309	8.173651073563379e-12	6.053731961690162e-12	1.4916233156138965e-12	4.434123547230878e-12	6.853457902268322e-12	1.0434865906707473e-11	8.957027319564413e-12	1.4640223957125432e-12	2.956871702967172e-12	0.9999999999465524	2.6282025596559736e-12
Node_323	2.230584127986202e-11	1.652059563993834e-11	4.070630447516755e-12	1.2100694679729137e-11	1.870304259508441e-11	2.8476682035582317e-11	2.4443670023522267e-11	3.9953077143884664e-12	8.069283885218156e-12	0.9999999998541418	7.1723439532491755e-12
Node_360	7.738179344029885e-06	5.731204231577443e-06	1.412153348127294e-06	4.19788451124813e-06	6.488322769984642e-06	9.878922294367378e-06	8.479819258781662e-06	1.3860229363523504e-06	2.7993369583455743e-06	0.9999493999666017	2.48818774553337e-06
Node_364	1.9299330856914161e-10	1.4293854116872644e-10	3.52196730969209e-11	1.0469692996221219e-10	1.6182138236559946e-10	2.4638429970718707e-10	2.114901066596799e-10	3.4567970106008696e-11	6.981659087648375e-11	0.999999998738015	6.205613622666479e-11
SRR25361517	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Node_386	0.9999999999999946	2.502032904779127e-16	6.164941957819578e-17	1.8484815145569933e-16	2.8325630027079003e-16	4.3127740079615467e-16	3.7019770984869983e-16	6.050866193923223e-17	1.2220875226805766e-16	3.4759550406278156e-15	1.1543042903052856e-16
SRR25361564	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR25361481	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21939517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR21939519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR374010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_396	1.3537027601038835e-16	1.0026062516877665e-16	2.4703949082347386e-17	7.343701401620051e-17	1.13505516629691e-16	1.728200487631115e-16	1.4834438729636353e-16	2.4246828499200457e-17	4.8971082195153035e-17	1.3921559725802728e-15	0.9999999999999978
Node_399	6.160783414545484e-11	4.5629218974508074e-11	1.1242917150336782e-11	3.342163075223639e-11	5.1657049458771424e-11	0.9999999971024027	6.751243092879666e-11	1.1034878798779988e-11	2.228703670199283e-11	2.0498879527455336e-09	5.433164305916041e-10
Node_419	0.0007249075152792984	0.0005368954161389805	0.0001322895902605409	0.00039325504038958465	0.0006078217793114872	0.02453633763828114	0.0007943838512406015	0.00012984171059390932	0.00026224003201339525	0.7132726577488464	0.25860936967764464
Node_435	0.0022106432422107723	0.0016376273146644015	0.00040342399900713155	0.0011992517378821958	0.001853584189130346	0.10936094358963512	0.002422514949082582	0.00039595906240663393	0.0007997146427488644	0.09364056707095991	0.786075770202272
Node_502	5.666418675340798e-06	0.0005437588043026787	1.0340742632757807e-06	3.0739751734769975e-06	4.7511890951255035e-06	1.189125528939119e-05	6.209497618913005e-06	1.0149398071339639e-06	2.0498639943747304e-06	0.9987759423584229	0.0006446076233572697
ERR373971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_563	6.45481880741016e-05	4.780704939930103e-05	1.1779507278377807e-05	3.501674320257986e-05	5.412248279894959e-05	8.245908720271485e-05	7.073459324414873e-05	1.1561539891126219e-05	2.335072895531688e-05	0.9529028013293399	0.04669581875061341
SRR30795443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR374034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SRR12051539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR373955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ERR363452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Node_588	3.7446254199943076e-14	2.7734189269340058e-14	6.833629836205438e-15	2.0314216499966308e-14	3.139800371305112e-14	4.78056425174157e-14	4.103516517472191e-14	6.707180706743435e-15	1.3546427224430952e-14	0.9999999999997552	1.2040812856424943e-14
ERR5412964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ERR4020088	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Node_598	5.463779565349889e-16	4.0466930492505477e-16	9.970943116730857e-17	2.964045493201463e-16	4.58127988354102e-16	0.9999999999999916	5.987437241259826e-16	9.78644130623685e-17	1.9765579717840994e-16	5.6189819626646184e-15	1.7568538521197422e-16
